bird_id,bird_reference,bird_reference_2019,bird_euring,bird_bto,bird_shorthand,bird_scheme,bird_ring_number,bird_name,bird_sex,bird_birth_year,bird_date_begin,bird_date_end,bird_rings_changed,bird_age_ringing,bird_ring_position,bird_ring_direction,bird_notes
,4868,4869,05910,,BW(NLA.Y),BLB,L...916277,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4869,4870,05920,,BW(MG.AR),BLB,H...905348,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4870,4871,05910,,BW(PY.AJ),BLB,L...916278,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4871,4872,05920,,BW(M.GAW),BLB,H...905349,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4872,4873,05910,,BW(T.LAV),BLB,L...916280,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4873,4874,05920,,BW(PY.AM),BLB,H...903253,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4874,4875,05910,,BW(PN.AM),BLB,L...916282,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4875,4876,05920,,BW(M.GAZ),BLB,H...903254,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4876,4877,05920,,BW(PZ.AS),BLB,H...903255,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4877,4878,05910,,BW(MHA.W),BLB,H...903256,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4878,4879,05910,,BW(UWA.K),BLB,L...914750,Vincent,M,,2012-05-22T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4879,4880,05910,,BW(RR.AR),BLB,L...916301,Kobe,M,,2015-06-01T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4880,4881,05910,,BW(R.ZAP),BLB,L...916302,Milan,M,,2015-06-01T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4881,4882,05910,,BW(R.ZAL),BLB,L...916303,Andy,M,,2015-06-01T00:00:00Z,,2,A,RB,D,uvabits_gps_tag.
,4882,4883,05910,,BW(R.RAA),BLB,L...916304,Pieter,M,,2015-06-01T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4883,4884,05910,,BW(R.WAP),BLB,L...916305,Willy,M,,2015-06-01T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4884,4885,05910,,BW(R.PAT),BLB,L...916306,Emilie,F,,2015-06-01T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4885,4886,05910,,BW(RRA.K),BLB,L...916308,Ricard,M,,2015-06-03T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4886,4887,05910,,BW(RSA.N),BLB,L...916309,Imme,F,,2015-06-03T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4887,4888,05910,,BW(RS.AM),BLB,L...916311,Kaat,F,,2015-06-03T00:00:00Z,,2,A,,,uvabits_gps_tag.
,4888,4889,05910,,BW(R.PAH),,,,U,,2015-07-08T00:00:00Z,,2,1,RB,U,bird_ring_number not available.
,4889,4890,05910,,BW(RZA.V),,,,U,,2015-07-08T00:00:00Z,,2,1,RB,U,bird_ring_number not available.
,4890,4891,05910,,BW(RPA.K),BLB,L...916307,,U,,2015-06-01T00:00:00Z,,2,A,RB,U,
,4891,4892,05920,,BW(PCAS),BLB,H...900906,Koen,M,,2010-06-29T00:00:00Z,2016-05-25T00:00:00Z,2,1,,,uvabits_gps_tag.
,4891,4892,05920,,BW(Z.WAP),BLB,H...900906,Koen,M,,2016-05-25T00:00:00Z,,1,,RB,U,uvabits_gps_tag.
,4892,4893,05920,,BW(Z.MAL),BLB,H...905171,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4893,4894,05920,,BW(Z.MAT),BLB,H...905177,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4894,4895,05910,,BW(DJAB),BLB,L...914820,Marleen,F,,2006-05-26T00:00:00Z,2012-05-25T00:00:00Z,2,A,,,uvabits_gps_tag.
,4894,4895,05910,,BW(TRAP),BLB,L...914820,Marleen,F,,2012-05-25T00:00:00Z,2016-06-01T00:00:00Z,1,,,,uvabits_gps_tag.
,4894,4895,05910,,BW(RU.AU),BLB,L...914820,Marleen,F,,2016-06-01T00:00:00Z,,1,,RB,,uvabits_gps_tag.
,4895,4896,05910,,,BLB,L...901717,Anouka,F,,2004-07-03T00:00:00Z,2009-06-05T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,4895,4896,05910,,BW(LGAW),BLB,L...901717,Anouka,F,,2009-06-05T00:00:00Z,2016-06-01T00:00:00Z,1,A,,,uvabits_gps_tag.
,4895,4896,05910,,BW(AB.OX),BLB,L...901717,Anouka,F,,2016-06-01T00:00:00Z,,1,,RB,U,uvabits_gps_tag.
,4896,4897,05910,,,BLB,L...922936,,U,,2016-06-15T00:00:00Z,2016-06-22T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,4896,4897,05910,,BW(A.KOP),BLB,L...922936,,U,,2016-06-22T00:00:00Z,,1,1,LB,U,
,4897,4898,05910,,BW(AG.OM),BLB,L...920640,,U,,2016-06-22T00:00:00Z,,2,1,RB,U,
,4898,4899,05910,,BW(A.GOW),BLB,L...916248,,U,,2016-06-22T00:00:00Z,,2,1,RB,U,
,4899,4900,05910,,BW(A.AOT),BLB,L...925028,,U,,2016-06-28T00:00:00Z,,2,1,LB,D,
,4900,4901,05910,,BW(AS.OB),BLB,L...925537,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4901,4902,04560,,WN(EAUM),BLB,E...942978,,U,,2016-07-26T00:00:00Z,,2,1,LB,U,
,4902,4903,05920,,BW(ZM.AM),BLB,H...905170,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4903,4904,05910,,BW(ZR.AF),BLB,L...925948,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,4904,4905,05910,,BW(Z.PAH),BLB,L...925949,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,4905,4906,05920,,BW(ZLA.N),BLB,H...907556,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4906,4907,05910,,BW(AW.OJ),BLB,L...925523,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,4907,4908,05910,,BW(A.SOP),BLB,L...925524,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,4908,4909,05910,,BW(A.LOT),BLB,L...925525,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,4909,4910,05910,,BW(A.JOD),BLB,L...925526,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4910,4911,05920,,BW(ZK.AB),BLB,H...907904,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4911,4912,05910,,BW(AM.OB),BLB,L...920623,,M,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4912,4913,05910,,BW(AXO.K),BLB,L...920622,,F,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4913,4914,05910,,BW(A.XOL),BLB,L...925880,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4914,4915,05910,,BW(AL.OJ),BLB,L...925026,,U,,2016-06-28T00:00:00Z,,2,1,LB,D,
,4915,4916,05910,,BW(RV.AB),BLB,L...925130,,U,,2016-07-03T00:00:00Z,,2,1,LB,U,
,4916,4917,05910,,BW(RT.AX),BLB,L...923148,,M,,2016-06-05T00:00:00Z,,2,A,LB,D,
,4917,4918,05920,,BW(ZXA.Y),BLB,H...905430,,U,,2016-07-03T00:00:00Z,,2,1,LB,U,
,4918,4919,05920,,BW(ZYA.V),BLB,H...903999,,U,,2016-07-03T00:00:00Z,,2,1,LB,U,
,4919,4920,05920,,BW(ZY.AB),BLB,H...903981,,U,,2016-07-12T00:00:00Z,,2,1,LB,U,
,4920,4921,05910,,BW(AAO.G),BLB,L...925067,,U,,2016-07-03T00:00:00Z,,2,1,LB,D,
,4921,4922,05910,,BW(ABO.N),BLB,L...925147,,U,,2016-07-18T00:00:00Z,,2,1,LB,U,
,4922,4923,05920,,BW(ZL.AJ),BLB,H...907564,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4923,4924,05920,,BW(ZM.AJ),BLB,H...905188,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,4924,4925,05920,,BW(ZX.AF),BLB,H...903983,,U,,2016-07-03T00:00:00Z,,2,1,LB,U,
,4925,4926,05910,,BW(A.POW),BLB,L...916230,,F,,2016-06-29T00:00:00Z,,2,1,LB,U,
,4926,4927,05920,,BW(Z.LAH),BLB,H...907857,,U,,2016-07-13T00:00:00Z,2016-10-16T00:00:00Z,2,1,RB,U,
,4926,4927,05920,,,BLB,H...907857,,U,,2016-10-16T00:00:00Z,,1,,,,
,4927,4928,05910,,BW(A.XOA),BLB,L...925853,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4928,4929,05910,,BW(DHAP),BLB,L...902150,Glenn,M,,2006-06-01T00:00:00Z,2016-05-27T00:00:00Z,2,A,,,uvabits_gps_tag.
,4928,4929,05910,,BW(A.LOP),BLB,L...902150,Glenn,M,,2016-05-27T00:00:00Z,,1,A,RB,U,uvabits_gps_tag.
,4929,4930,05910,,BW(A.NOH),BLB,L...916229,,F,,2016-06-29T00:00:00Z,,2,1,LB,U,
,4930,4931,05910,,BW(A.FOW),BLB,L...916225,,M,,2016-06-27T00:00:00Z,,2,1,LB,U,
,4931,4932,05910,,BW(A.BOD),BLB,L...920729,,U,,2016-06-10T00:00:00Z,,2,A,RB,U,
,4932,4933,05910,,BW(ABO.K),BLB,L...916210,,M,,2016-06-27T00:00:00Z,,2,1,RB,U,
,4933,4934,05910,,BW(A.BOT),BLB,L...916232,,M,,2016-06-27T00:00:00Z,,2,1,LB,U,
,4934,4935,05910,,BW(R.MAZ),BLB,L...916341,,U,,2015-07-08T00:00:00Z,,2,1,RB,U,
,4935,4936,05910,,BW(MP.AG),BLB,L...916285,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4936,4937,05920,,BW(PN.AJ),BLB,H...905362,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,4937,4938,05920,,BW(M.GAA),BLB,H...901908,,U,,2015-09-10T00:00:00Z,,2,3,RB,U,
,4938,4939,05920,,BW(ZG.AB),BLB,H...905250,,U,,2016-07-04T00:00:00Z,,2,1,RB,U,
,4939,4940,05920,,BW(Z.GAD),BLB,H...905229,,U,,2015-06-27T00:00:00Z,,2,1,RB,U,
,4940,4941,05920,,,BLB,H...905211,,U,,2016-06-15T00:00:00Z,2016-06-27T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,4940,4941,05920,,BW(ZD.AM),BLB,H...905211,,U,,2016-06-27T00:00:00Z,,1,1,RB,U,
,4941,4942,05910,,BW(A.JOL),BLB,L...916201,Filiep,M,,2016-05-31T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4942,4943,05920,,BW(Z.ZAA),BLB,H...903294,Geert,M,,2016-05-31T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,4943,4944,05920,,,BLB,H...903295,Joost,M,,2009-06-27T00:00:00Z,2016-05-31T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,4943,4944,05920,,BW(ZZ.AX),BLB,H...903295,Joost,M,,2016-05-31T00:00:00Z,,1,A,RB,U,uvabits_gps_tag.
,4944,4945,05910,,BW(ALO.C),BLB,L...916202,,U,,2016-05-31T00:00:00Z,,2,A,RB,U,
,4945,4946,05920,,BW(ZX.AR),BLB,H...905207,,U,,2016-06-02T00:00:00Z,,2,A,RB,U,
,4946,4947,05920,,,BLB,H...905413,,U,,2016-06-15T00:00:00Z,2016-06-22T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,4946,4947,05920,,BW(ZDA.C),BLB,H...905413,,U,,2016-06-22T00:00:00Z,,1,1,LB,U,
,4947,4948,05920,,BW(ZR.AR),BLB,H...905107,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,4948,4949,05910,,BW(A.DOP),BLB,L...925914,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,4949,4950,05910,,BW(AV.OM),BLB,L...920637,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,4950,4951,05910,,BW(AP.OF),BLB,L...925979,,U,,2016-07-15T00:00:00Z,,2,5,RB,U,
,4951,4952,05910,,BW(A.AOZ),BLB,L...925859,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,4952,4953,05920,,BW(ZX.AU),BLB,H...905415,,U,,2016-06-19T00:00:00Z,,2,1,RB,U,
,4953,4954,05920,,BW(Z.XAL),BLB,H...903993,,U,,2016-07-03T00:00:00Z,,2,1,,,
,4954,4955,05910,,BW(A.JOH),BLB,L...920595,,U,,2016-05-27T00:00:00Z,,2,A,RB,U,
,4955,4956,05910,,BW(KHAF),BLB,L...907448,Laura,F,,2008-06-09T00:00:00Z,2016-05-27T00:00:00Z,2,A,,,uvabits_gps_tag.
,4955,4956,05910,,BW(A.HOP),BLB,L...907448,Laura,F,,2016-05-27T00:00:00Z,,1,A,RB,U,uvabits_gps_tag.
,4956,4957,05910,,BW(ANO.N),BLB,L...915985,,U,,2016-06-29T00:00:00Z,,2,1,RB,U,
,4957,4958,05910,,BW(APO.G),BLB,L...925897,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4958,4959,05910,,BW(A.VOD),BLB,L...925879,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,4959,4960,05910,,BW(RTA.G),BLB,L...925144,,U,,2016-07-11T00:00:00Z,,2,1,,,
,4960,4961,05910,,BW(A.GOP),BLB,L...920539,,U,,2016-07-12T00:00:00Z,,2,1,,,
,4961,4962,05910,,BW(AA.OM),BLB,L...925047,,U,,2016-07-18T00:00:00Z,,2,1,LB,U,
,4962,4963,05910,,BW(A.FOP),BLB,L...920546,,U,,2016-07-12T00:00:00Z,2018-10-31T00:00:00Z,2,1,LB,U,
,4963,4964,05920,,BW(C.ROD),BLB,H...907800,,U,,2017-07-07T00:00:00Z,,2,1,RB,U,
,4964,4965,05920,,BW(C.MOB),BLB,H...907968,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4965,4966,05910,,BW(ARO.K),BLB,L...926420,,U,,2017-07-14T00:00:00Z,,2,1,RB,U,
,4966,4967,05910,,BW(BABN),BLB,L...915973,,U,,2016-07-13T00:00:00Z,2016-08-01T00:00:00Z,2,1,,,virtual_color_ring.
,4967,4968,05910,,BW(A.SOD),BLB,L...916234,,U,,2016-06-29T00:00:00Z,2016-07-13T00:00:00Z,2,1,LB,U,
,4968,4969,05910,,BW(B.MON),BLB,L...925431,,U,,2017-07-11T00:00:00Z,,2,1,LB,U,
,4969,4970,05920,,BW(ZKA.Y),BLB,H...907016,,M,,2017-05-22T00:00:00Z,,2,A,LB,U,
,4970,4971,05920,,BW(CF.OU),BLB,H...907763,,U,,2017-07-06T00:00:00Z,,2,3,LB,U,
,4971,4972,05920,,BW(CFO.V),BLB,H...907029,,U,,2017-07-07T00:00:00Z,,2,1,LB,U,
,4972,4973,05920,,BW(CG.OF),BLB,H...907992,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4973,4974,05910,,BW(BN.OF),BLB,L...925837,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4974,4975,05920,,BW(C.SOW),BLB,H...905148,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4975,4976,05910,,BW(BN.OW),BLB,L...925843,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4976,4977,05910,,BW(BVO.C),BLB,L...925844,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4977,4978,05910,,BW(B.SOD),BLB,L...925845,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4978,4979,05910,,BW(BN.OV),BLB,L...925846,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4979,4980,05920,,BW(C.MOA),BLB,H...905149,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4980,4981,05910,,BW(BLO.G),BLB,L...925837,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4981,4982,05910,,BW(BZO.G),BLB,L...925848,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4982,4983,05910,,BW(B.BOZ),BLB,L...925849,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4983,4984,05920,,BW(CZO.K),BLB,H...907951,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4984,4985,05920,,BW(CDO.K),BLB,H...907952,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4985,4986,05920,,BW(CK.OF),BLB,H...907953,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4986,4987,05910,,BW(BBO.V),BLB,L...925850,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4987,4988,05910,,BW(BN.OM),BLB,L...925801,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4988,4989,05910,,BW(BC.OU),BLB,L...925802,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4989,4990,05920,,BW(C.AOH),BLB,H...907955,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4990,4991,05920,,BW(C.MOS),BLB,H...907956,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4991,4992,05910,,BW(BFO.S),BLB,L...925803,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4992,4993,05910,,BW(B.WOA),BLB,L...925804,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4993,4994,05920,,BW(C.AOD),BLB,H...907958,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4994,4995,05920,,BW(CKO.V),BLB,H...907959,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4995,4996,05920,,BW(CDO.G),BLB,H...907961,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4996,4997,05920,,BW(CJO.G),BLB,H...907962,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4997,4998,05910,,BW(B.MOH),BLB,L...925805,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4998,4999,05920,,BW(C.TOL),BLB,H...907963,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,4999,5000,05920,,BW(C.POA),BLB,H...907964,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5000,5001,05920,,BW(C.DOA),BLB,H...907965,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5001,5002,05920,,BW(CU.OF),BLB,H...907966,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5002,5003,05910,,BW(B.MOZ),BLB,L...925806,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5003,5004,05910,,BW(BV.OJ),BLB,L...925807,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5004,5005,05920,,BW(C.WOA),BLB,H...907970,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5005,5006,05920,,BW(C.JOA),BLB,H...907972,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5006,5007,05910,,BW(BA.OU),BLB,L...925808,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5007,5008,05910,,BW(BB.OJ),BLB,L...925809,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5008,5009,05910,,BW(BRO.V),BLB,L...925810,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5009,5010,05920,,BW(C.ROP),BLB,H...907973,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5010,5011,05920,,BW(C.MON),BLB,H...907975,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5011,5012,05910,,BW(B.LOH),BLB,L...925811,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5012,5013,05920,,BW(C.DOW),BLB,H...907978,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5013,5014,05920,,BW(CH.OU),BLB,H...907979,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5014,5015,05910,,BW(BV.OM),BLB,L...925812,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5015,5016,05920,,BW(C.MOU),BLB,H...907980,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5016,5017,05910,,BW(B.AOL),BLB,L...925813,,U,,2017-07-05T00:00:00Z,,2,1,LB,D,
,5017,5018,05920,,BW(MG.AU),BLB,H...903264,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,5018,5019,05920,,BW(Z.BAP),BLB,H...905302,,U,,2015-06-29T00:00:00Z,,2,1,RB,U,
,5019,5020,05920,,BW(PYA.V),BLB,H...903150,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,5020,5021,05910,,BW(R.RAH),BLB,L...917663,,U,,2015-07-06T00:00:00Z,2017-01-06T00:00:00Z,2,1,,,
,5020,5021,05910,,BW(R.RAH),,,,U,,2017-01-06T00:00:00Z,,0,7,RB,U,
,5021,5022,05920,,BW(M.PAR),BLB,H...905370,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,5022,5023,04560,,WN(EAUK),BLB,E...408606,,U,,2015-07-30T00:00:00Z,,2,1,LB,,
,5023,5024,04560,,WN(EAUL),BLB,E...408607,,U,,2015-07-30T00:00:00Z,,2,1,LB,,
,5024,5025,05920,,BW(MJ.AZ),BLB,H...905343,,U,,2015-08-10T00:00:00Z,2015-08-11T00:00:00Z,2,3,RB,U,
,5025,5026,05910,,BW(TLA.Z),BLB,L...916255,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,5026,5027,05910,,BW(R.WAH),BLB,L...916078,,U,,2015-07-22T00:00:00Z,,2,1,RB,U,
,5027,5028,05910,,BW(R.ZAZ),BLB,L...916398,,U,,2015-07-22T00:00:00Z,,2,1,RB,U,
,5028,5029,05910,,BW(RS.AR),BLB,L...916399,,U,,2015-07-22T00:00:00Z,,2,1,RB,U,
,5029,5030,05910,,BW(RXA.K),BLB,L...916400,,U,,2015-07-22T00:00:00Z,,2,1,RB,U,
,5030,5031,05910,,BW(RSA.V),BLB,L...916079,,U,,2015-07-22T00:00:00Z,,2,1,RB,U,
,5031,5032,05920,,BW(MD.AC),BLB,H...905374,,U,,2015-08-10T00:00:00Z,,2,3,RB,U,
,5032,5033,05910,,BW(AAO.C),BLB,L...920724,,U,,2016-06-10T00:00:00Z,,2,A,RB,U,
,5033,5034,05910,,BW(AKO.C),BLB,L...920730,,U,,2016-06-10T00:00:00Z,,2,A,,,
,5034,5035,05920,,BW(ZWA.C),BLB,H...903800,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5035,5036,05920,,BW(ZYA.K),BLB,H...903797,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5036,5037,05910,,,BLB,L...911930,,U,,2009-06-27T00:00:00Z,2016-06-08T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,5036,5037,05910,,BW(A.LOH),BLB,L...911930,,U,,2016-06-08T00:00:00Z,,1,A,LB,U,
,5037,5038,05910,,BW(RW.AX),BLB,L...920710,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5038,5039,05920,,BW(ZB.AM),BLB,H...903782,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5039,5040,05910,,BW(RWA.G),BLB,L...920712,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5040,5041,05920,,BW(Y.TAT),BLB,H...903783,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5041,5042,05920,,,BLB,H...905254,,U,,2015-06-04T00:00:00Z,2016-06-08T00:00:00Z,0,A,,,sovon_bird_shorthand not available.
,5041,5042,05920,,BW(ZBA.Y),BLB,H...905254,,U,,2016-06-08T00:00:00Z,,1,A,RB,U,
,5042,5043,05910,,BW(A.KOD),BLB,L...920736,,U,,2016-06-10T00:00:00Z,,2,A,RB,U,
,5043,5044,05910,,,BLB,L...909702,,U,,2009-07-01T00:00:00Z,2016-06-10T00:00:00Z,0,1,,,sovon_bird_shorthand not available.
,5043,5044,05910,,BW(AL.OB),BLB,L...909702,,U,,2016-06-10T00:00:00Z,,1,A,RB,U,
,5044,5045,05910,,BW(AL.OR),BLB,L...920738,,U,,2016-06-10T00:00:00Z,,2,A,RB,U,
,5045,5046,05920,,BW(ZZA.G),BLB,H...903297,Mirte,F,,2016-06-02T00:00:00Z,,2,A,RB,U,uvabits_gps_tag.
,5046,5047,05920,,BW(ZXA.G),BLB,H...905206,,U,,2016-06-02T00:00:00Z,,2,A,RB,U,
,5047,5048,05920,,BW(ZP.AJ),BLB,H...905112,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5048,5049,05920,,BW(ZG.AJ),BLB,H...905160,,U,,2016-07-06T00:00:00Z,2016-10-22T00:00:00Z,2,1,RB,U,
,5049,5050,05920,,BW(ZDA.G),BLB,H...905157,,U,,2016-07-04T00:00:00Z,,2,1,RB,U,
,5050,5051,05910,,BW(AFO.N),BLB,L...920642,,U,,2016-06-22T00:00:00Z,,2,1,RB,U,
,5051,5052,05910,,BW(Z.RAT),BLB,L...925919,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5052,5053,05910,,BW(ZSA.K),BLB,L...925920,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5053,5054,05910,,BW(ZRA.Y),BLB,L...925921,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5054,5055,05910,,BW(Z.SAT),BLB,L...925923,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5055,5056,05910,,BW(ZPA.G),BLB,L...925924,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5056,5057,05910,,BW(Z.PAW),BLB,L...925925,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5057,5058,05920,,BW(Z.SAW),BLB,H...905103,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5058,5059,05910,,BW(Z.SAA),BLB,L...925926,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5059,5060,05920,,BW(Z.SAL),BLB,H...905105,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5060,5061,05920,,BW(ZS.AB),BLB,H...905113,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5061,5062,05910,,BW(Z.RAZ),BLB,L...925957,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5062,5063,05910,,BW(AU.OB),BLB,L...925970,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,5063,5064,05910,,BW(Z.PAD),BLB,L...925922,,U,,2016-07-06T00:00:00Z,,2,1,LB,U,
,5064,5065,05920,,BW(ZLA.Y),BLB,H...907552,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,5065,5066,05910,,BW(AUO.V),BLB,L...925510,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,5066,5067,05910,,BW(AKO.N),BLB,L...925163,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,5067,5068,05910,,BW(Z.PAP),BLB,L...925953,,U,,2016-07-06T00:00:00Z,,2,1,RB,U,
,5068,5069,05910,,BW(AS.OF),BLB,L...925520,,U,,2016-07-13T00:00:00Z,,2,1,LB,U,
,5069,5070,05920,,BW(Z.MAH),BLB,H...907560,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
,5070,5071,05920,,BW(ZM.AX),BLB,H...907851,,U,,2016-07-13T00:00:00Z,,2,1,RB,U,
,5071,5072,05920,,BW(ZJ.AJ),BLB,H...907927,Wim,M,,2017-05-24T00:00:00Z,,2,A,RB,U,
,5072,5073,05920,,BW(YYA.V),BLB,H...903785,,U,,2016-06-08T00:00:00Z,,2,A,RB,U,
,5073,5074,05920,,BW(ZM.AF),BLB,H...907551,,U,,2016-07-15T00:00:00Z,,2,1,RB,U,
